State,Delta,Theta,Alpha,Beta,Gamma
Stressed,65932.72,24273.87,34914.54,124228.26,375809.55
Stressed,3381.02,5956.86,6915.50,25360.05,69869.21
Stressed,2114.84,5049.98,4862.24,22122.18,82497.77
Stressed,2889.59,3274.32,6535.85,16342.53,64962.94
Stressed,2923.12,6677.81,8119.27,23253.48,57013.86
Stressed,4105.35,7263.55,6057.63,20353.85,68374.19
Stressed,4153.53,7932.29,2650.45,17156.82,64754.60
Stressed,2822.20,5845.02,7491.72,19921.15,53260.91
Stressed,1646.52,4704.50,8958.39,13550.88,66756.64
Stressed,5271.13,11146.89,7371.28,17648.02,71823.78
Stressed,5551.75,8636.83,5780.04,20000.88,75829.82
Stressed,5124.88,9359.51,6339.61,22517.35,69756.69
Stressed,4237.51,10666.22,6638.48,26505.76,95866.20
Stressed,1967.41,5495.85,7876.42,24321.51,74681.00
Stressed,6983.18,6115.23,8658.15,27913.69,95818.10
Stressed,2006.59,6597.13,6306.73,21374.57,82846.17
Stressed,2183.30,6090.74,5254.97,23412.87,86803.42
Stressed,68856.77,44223.30,12804.01,44404.68,205681.09
Stressed,34369.79,18883.78,9145.83,12406.06,89200.35
Stressed,14381.45,16156.03,18308.49,46128.67,250494.30
Stressed,6635.92,5428.06,10798.66,49889.05,285635.16
Stressed,16808.79,44702.46,13562.86,57940.20,234262.74
Stressed,38401.78,35417.90,18884.54,51346.40,199246.07
Stressed,29395.86,44448.96,12810.18,61470.52,156978.93
Stressed,75906.24,19568.68,10648.53,42817.32,164062.70
Stressed,6695.19,9518.54,8575.23,24805.83,113867.97
Stressed,21531.37,15754.10,6465.13,28037.35,118014.03
Stressed,20572.69,19923.22,11266.66,50965.59,184715.50
Stressed,15839.89,13149.61,15609.62,41902.94,166564.51
Stressed,5081.15,8878.46,7004.76,33201.00,130874.58
Stressed,4427.47,7697.12,11981.13,37501.61,172333.11
Stressed,3090.35,17910.90,12622.01,50920.89,116263.98
Stressed,9887.03,17862.46,13688.26,38962.65,92603.87
Stressed,3703.33,7407.67,4673.72,26521.90,98106.98
Stressed,5482.81,7755.17,5714.61,31785.58,78382.43
Stressed,5870.17,2904.88,8803.53,23110.69,87381.40
Stressed,1866.63,5572.80,7540.87,25051.13,96126.85
Stressed,6622.88,8047.35,2702.33,24933.96,90778.04
Stressed,4008.63,6691.69,9784.76,22343.35,90383.56
Stressed,2710.11,5926.88,7111.42,19269.04,70246.92
Stressed,10303.91,11899.63,6468.59,38988.81,125711.35
Stressed,11381.42,7107.36,7651.60,26561.00,76637.09
Stressed,17829.21,12551.12,18679.37,38033.95,106802.87
Stressed,7853.36,14680.22,7255.63,30494.69,86285.73
Stressed,5699.16,4412.32,6258.11,24245.64,65288.68
Stressed,5613.54,6994.84,8490.45,45112.28,101888.33
Stressed,16036.10,8695.40,10251.89,26895.86,77409.20
Stressed,862.14,1111.78,355.21,1595.91,7999.93
Stressed,15797.97,19002.25,11500.08,18399.47,72099.39
Stressed,20350.53,18281.91,7330.92,46436.73,123416.52
Stressed,15823.61,35145.79,22747.40,69436.07,197278.48
Stressed,6441.87,4817.12,4992.96,29322.25,89991.34
Stressed,41870.68,21503.87,15360.09,16540.27,78578.75
Stressed,12747.08,37971.84,40292.50,64122.75,133039.30
Stressed,22132.03,36826.04,37770.33,67268.10,125006.52
Stressed,20856.34,29058.04,18270.60,48299.10,86892.54
Stressed,6386.83,10899.53,9988.35,27110.20,87142.02
Stressed,164639.79,109107.60,63391.33,89868.40,369557.88
Stressed,4678.52,8903.26,7436.98,36651.92,120246.69
Stressed,10054.67,13970.35,7966.37,36003.21,84060.61
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,16469.77,46688.49,14788.16,42907.52,95127.32
Stressed,6261.17,9201.51,7576.66,22782.77,73140.10
Stressed,13996.99,6270.88,6011.93,20757.83,69834.03
Stressed,17325.19,17249.79,10590.73,38660.28,143317.03
Stressed,2224.20,1359.78,1647.90,3728.98,23492.81
Stressed,11524.06,8952.69,5795.84,16524.66,104633.39
Stressed,15285.33,13088.92,3941.20,14481.30,50718.31
Stressed,37696.88,18588.80,8266.16,26282.70,135832.56
Stressed,25293.31,14155.71,9498.62,33649.60,137262.23
Stressed,45770.17,32512.04,16039.56,37001.20,123846.27
Stressed,20668.37,6087.96,13524.05,30829.20,124359.29
Stressed,16008.79,12898.91,7517.24,26221.18,101493.17
Stressed,14969.09,21669.48,19712.32,25329.32,113173.27
Stressed,22220.53,27173.74,21445.74,29254.05,118287.69
Stressed,8104.29,5224.69,17589.68,23623.47,89650.77
Stressed,15897.57,29101.22,20110.08,25510.78,90185.29
Stressed,12290.16,11172.62,10583.03,15755.72,62789.29
Stressed,12059.49,13118.87,11984.12,22683.90,67323.52
Stressed,7566.34,5705.60,3184.72,19446.93,66020.05
Stressed,10908.81,13614.04,9296.40,26089.61,68269.37
Stressed,5547.13,34629.96,12689.44,25142.33,90964.53
Stressed,13916.64,27483.07,12469.89,26715.95,113116.91
Stressed,15354.02,11884.94,7689.40,26566.79,100850.58
Stressed,27447.93,9563.16,8642.75,41490.02,75926.88
Stressed,17461.36,17276.95,12523.86,27588.02,84719.25
Stressed,7252.18,5603.58,6229.44,22229.79,68984.45
Stressed,8693.64,19825.21,6528.45,30974.24,101058.05
Stressed,4132.33,6917.05,6418.85,26417.28,84013.94
Stressed,10114.59,11283.35,6882.43,19671.28,69976.90
Stressed,15630.31,11802.69,9074.99,33154.23,93264.55
Stressed,8481.30,9094.06,6863.81,28422.62,87894.10
Stressed,18654.46,25904.16,14674.65,33541.89,84682.07
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,3430.69,2077.88,5057.85,14687.97,49197.66
Stressed,17349.69,41693.97,25813.02,64804.76,161384.02
Stressed,29291.85,29774.17,14196.59,31392.39,94579.60
Stressed,3561.39,13085.80,19365.17,37041.83,79802.68
Stressed,7103.32,6812.14,9039.77,36168.40,77414.67
Stressed,25065.28,17908.77,13490.71,26647.11,84737.77
Stressed,4248.03,14546.04,19914.64,22296.89,87280.57
Stressed,25086.93,21679.38,45532.69,48386.41,69907.75
Stressed,16020.04,35296.48,13242.48,44273.28,103361.67
Stressed,44431.55,32537.52,21639.66,32806.38,89677.23
Stressed,20699.01,7172.25,13223.05,31805.57,71660.00
Stressed,40511.81,15490.26,5633.47,16353.61,78324.30
Stressed,22789.01,16693.09,5721.63,14552.04,49059.19
Stressed,26052.29,18126.53,36495.60,38544.79,113761.72
Stressed,80135.89,86404.71,33007.83,108718.28,376593.01
Stressed,2892.86,21711.68,11085.13,37961.29,155721.45
Stressed,6744.05,6731.23,19530.12,26314.19,88431.71
Stressed,7752.33,11027.17,6124.77,23635.82,81321.85
Stressed,9934.52,18096.76,18827.14,46519.83,101915.64
Stressed,7240.32,9208.24,5073.22,29708.75,66783.78
Stressed,3977.89,8286.54,13822.97,29251.40,100515.14
Stressed,16508.74,13379.28,5178.81,8255.42,38291.31
Stressed,771.90,258.61,297.04,865.57,3247.35
Stressed,24379.04,15108.74,9307.20,35230.03,136413.78
Stressed,22631.71,28289.02,19275.68,29969.96,112029.09
Stressed,78613.45,60707.61,27529.49,34721.42,246845.58
Stressed,6869.83,14745.46,10892.91,40176.66,117281.43
Stressed,41744.47,54958.46,33785.48,44104.32,217583.19
Stressed,22744.13,11784.75,16655.81,31683.42,83644.52
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,46070.42,47177.37,11948.99,20618.72,103125.97
Stressed,11933.10,14189.56,8496.81,31146.92,161677.80
Stressed,34648.90,31677.61,17513.70,40415.94,205994.85
Stressed,19108.37,16750.29,15789.14,35317.57,227420.16
Stressed,107243.50,79273.28,23604.66,41679.14,228365.53
Stressed,95013.33,61070.05,21612.12,33051.14,121004.14
Stressed,56499.95,24254.32,8485.85,16846.05,86620.19
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,5229.93,6421.68,4395.39,25427.73,90105.51
Stressed,11797.84,12822.02,11442.52,25106.43,130782.27
Stressed,6450.29,5730.49,9633.43,28543.29,156266.36
Stressed,13409.22,18250.40,7702.11,28704.54,136278.74
Stressed,4257.54,1037.98,2620.12,8404.42,55160.66
Stressed,11437.32,7021.59,7599.19,24244.81,118889.79
Stressed,30643.17,29416.46,8196.50,32471.41,102138.60
Stressed,16520.86,8946.31,8440.70,19537.58,87485.68
Stressed,4683.74,1846.98,2300.58,7799.26,48052.71
Stressed,1183.04,1203.83,2391.31,8846.54,34003.45
Stressed,26957.13,18871.73,14781.49,33139.32,208439.99
Stressed,8684.33,14501.08,8883.01,24569.28,139713.61
Stressed,5959.20,6899.85,6437.25,24777.30,129648.29
Stressed,16895.27,10321.89,10346.57,15315.65,106205.83
Stressed,16224.28,11971.28,11626.12,33443.30,122129.95
Stressed,6985.41,6125.70,6109.85,18784.66,102457.76
Stressed,12593.56,5507.44,5359.29,15645.84,87267.89
Stressed,8279.61,6959.78,7415.89,20493.54,67477.82
Stressed,11739.57,10833.42,6396.64,20134.73,78433.52
Stressed,10145.44,8492.52,5397.13,13996.09,49270.57
Stressed,9801.61,5354.61,6698.67,13084.27,46313.71
Stressed,14597.76,4467.72,5211.04,13525.44,48648.59
Stressed,6973.45,8794.49,5908.43,13088.50,45602.93
Stressed,5227.05,7886.79,6824.40,12187.05,47399.02
Stressed,9691.91,8936.07,7918.89,20457.38,35897.53
Stressed,6180.00,4617.90,9274.23,18430.68,57562.05
Stressed,10221.38,9852.66,5036.88,14843.15,42718.51
Stressed,11807.40,9738.14,11126.43,16859.26,38933.69
Stressed,12459.67,11379.38,8836.27,24026.70,53459.59
Stressed,6399.07,8544.45,13317.21,15355.67,42913.19
Stressed,5744.25,9515.26,6278.41,10613.05,47362.53
Stressed,17996.12,22055.08,7932.39,21862.12,49965.60
Stressed,8750.19,9709.83,8471.91,22307.76,52687.17
Stressed,11112.38,4524.38,6197.42,19040.18,52386.93
Stressed,16939.56,10901.66,10021.95,18654.96,40219.09
Stressed,14155.65,10006.05,8173.35,19759.34,38800.75
Stressed,10390.29,4938.51,6696.70,18713.74,50720.99
Stressed,5824.14,7589.74,9938.30,20729.90,65882.13
Stressed,45295.58,29650.54,9775.14,21836.40,81774.59
Stressed,21886.90,11978.33,8103.63,18091.13,54568.90
Stressed,17931.32,17298.25,16394.03,41601.31,148536.93
Stressed,9740.60,10786.91,6143.97,36679.66,158757.90
Stressed,18962.03,10639.97,13712.03,39478.74,188600.88
Stressed,23937.33,19767.38,5532.07,30320.59,101690.69
Stressed,871.93,299.38,101.91,86.92,41.00
Stressed,1006.15,709.70,815.08,2517.65,7130.47
Stressed,13288.00,14380.03,11981.66,48772.26,137450.38
Stressed,26107.78,15637.25,6992.81,21255.73,72710.73
Stressed,9047.81,17126.26,6347.15,30350.56,87178.32
Stressed,19359.45,8189.55,9452.94,29845.68,77499.86
Stressed,11887.33,17077.21,12929.03,27168.81,89416.83
Stressed,6962.35,16908.97,11268.09,27642.67,95390.56
Stressed,12120.13,26016.63,12163.57,22240.35,97075.04
Stressed,17030.40,22309.51,12542.82,29902.11,157402.19
Stressed,11821.91,17331.99,8843.91,27058.44,102586.09
Stressed,5670.84,6289.99,6397.82,19206.17,76129.93
Stressed,11067.99,13481.89,9156.39,27945.70,92743.84
Stressed,18864.99,5692.87,7320.61,17264.99,89746.30
Stressed,6935.91,12108.47,9824.44,24053.35,91167.76
Stressed,5223.98,10717.76,7795.48,28813.37,98520.91
Stressed,12258.39,6251.99,4551.16,24343.85,74784.71
Stressed,6035.62,7895.13,9826.75,20049.01,91523.41
Stressed,6950.90,8208.52,4224.82,24981.81,108701.74
Stressed,11907.91,5773.49,2468.94,25776.90,110168.27
Stressed,4048.87,6090.16,7315.02,33769.21,90028.11
Stressed,6699.62,7916.62,6355.28,22812.21,100139.65
Stressed,8284.54,11871.34,9106.72,29959.97,80951.31
Stressed,10061.67,14148.37,7241.55,18089.01,87412.09
Stressed,13930.93,34323.24,17546.54,28267.24,103301.61
Stressed,21659.44,15643.87,6358.68,48889.41,155183.62
Stressed,14676.47,16775.93,11948.80,40247.01,129794.27
Stressed,6620.54,5109.98,6172.34,39690.45,116306.54
Stressed,7217.69,5627.51,8091.14,26588.08,97409.49
Stressed,4488.31,3949.52,8981.38,25110.86,90893.47
Stressed,8808.14,9843.54,6194.83,18018.63,75475.47
Stressed,6444.64,5455.79,6583.09,25325.56,69013.53
Stressed,12047.44,16055.61,16129.62,35736.66,113820.22
Stressed,8641.19,9404.06,9588.37,31604.79,92713.10
Stressed,6325.48,7600.90,7657.38,22389.62,84787.57
Stressed,6446.34,4412.21,6447.35,24121.27,92109.86
Stressed,69768.86,154061.73,57390.37,111683.10,215600.07
Stressed,17327.44,19406.09,10539.77,47353.30,185767.79
Stressed,1188.18,6708.11,8147.22,33142.06,136762.18
Stressed,7584.14,10946.47,5686.16,38466.14,139006.41
Stressed,8535.24,5254.15,8794.97,31186.02,122107.89
Stressed,9020.21,15306.36,4827.09,41039.64,138454.88
Focused,20719.30,12015.25,9789.31,30681.02,108449.87
Focused,31729.94,21619.82,14755.03,39354.02,127997.88
Focused,31232.20,11654.68,9582.72,46014.19,130097.50
Focused,55306.94,35959.60,9969.72,30695.31,119700.64
Focused,7789.64,7578.30,9933.02,28487.92,121588.89
Focused,7473.49,5827.95,5976.31,25898.45,122564.68
Focused,11935.25,14458.88,11965.34,54535.88,163635.46
Focused,19182.65,19995.87,13976.23,58414.71,167675.41
Focused,1231.32,10739.74,8358.53,39414.23,110368.32
Focused,7230.58,5116.28,7382.35,24489.43,101199.41
Focused,9476.35,10291.18,9724.35,37369.20,106000.40
Focused,8971.33,17630.44,11216.36,31203.71,105994.82
Focused,13806.81,5691.21,10872.79,23525.03,91786.17
Focused,6312.08,6492.88,8975.16,35923.68,95931.19
Focused,26414.56,16084.52,11568.17,16163.83,80817.54
Focused,14863.24,11343.27,4335.29,20141.61,75502.34
Focused,5923.18,7836.66,5975.48,23513.66,79274.96
Focused,6749.93,12817.80,23972.62,39062.18,86282.15
Focused,13655.74,13225.25,9763.32,33280.24,83105.17
Focused,6550.76,6612.28,7705.67,29314.65,92013.11
Focused,6821.28,14637.75,10937.97,30484.42,94281.37
Focused,8127.99,15449.13,12676.01,24070.73,85442.97
Focused,7711.08,11158.39,13406.15,33863.12,82558.69
Focused,7166.36,10993.88,6798.36,32887.72,58711.51
Focused,17042.22,11801.15,5717.48,29691.26,80051.43
Focused,19844.85,11813.93,16286.02,34061.90,97423.62
Focused,7662.58,7633.45,10994.16,50007.67,97289.74
Focused,6587.60,17347.88,9072.32,61311.23,113855.42
Focused,10278.92,14722.29,5464.82,32275.60,72562.96
Focused,7657.31,4579.48,10472.09,30025.94,68519.21
Focused,9558.59,10071.64,8542.50,69711.92,133750.65
Focused,18486.28,16120.84,15867.50,22547.60,69334.87
Focused,11511.47,7937.48,9684.77,22477.26,68395.01
Focused,6494.56,12128.99,18656.45,44399.74,110330.20
Focused,9398.30,13560.99,9237.00,17674.42,43317.85
Focused,6203.95,4871.44,3947.59,14139.33,40152.61
Focused,6973.33,15922.93,14097.59,30020.15,86284.70
Focused,7433.36,9874.95,8027.56,20570.40,75047.91
Focused,11716.19,6704.32,11313.78,26736.70,57532.90
Focused,7494.90,7885.97,4946.06,17374.33,48959.91
Focused,3587.48,3546.28,5062.68,13860.06,40998.73
Focused,7561.86,6695.61,8374.83,16099.84,38648.18
Focused,8676.24,3877.03,4329.38,18901.88,45821.54
Focused,9667.41,6498.73,5306.16,22812.66,67158.02
Focused,7913.04,9569.33,10505.20,34859.36,79732.94
Focused,28368.23,18986.12,17454.18,49150.28,115737.09
Focused,6111.61,7210.06,6317.37,15214.44,73307.21
Focused,12177.98,6154.88,8275.75,18014.05,76315.28
Focused,5463.81,9605.17,9765.68,23897.18,62767.35
Focused,98800.23,70581.49,32033.68,72058.58,331314.31
Focused,68246.34,44418.15,16884.98,25323.72,51258.72
Focused,1765.93,3009.66,2557.37,7511.99,33317.97
Focused,5231.90,5030.93,1881.40,3119.11,12360.42
Focused,29782.54,8562.46,9968.20,28983.18,74481.30
Focused,16404.36,22539.26,9277.39,31303.89,106694.28
Focused,16871.91,22717.11,7404.59,33861.12,111385.05
Focused,13289.16,8311.31,6578.20,16064.01,57241.84
Focused,5843.47,5128.00,5268.90,13036.09,49700.72
Focused,15088.22,12368.39,9380.20,17847.49,42252.71
Focused,15091.22,10683.91,3784.01,16548.37,49474.59
Focused,8168.02,4780.36,4656.91,12436.12,49360.13
Focused,5225.87,1436.98,2979.97,10425.28,37935.33
Focused,5576.34,6450.71,5526.53,13734.07,42888.22
Focused,7922.55,4476.05,4694.12,11806.31,52136.13
Focused,6178.37,13126.82,7038.47,14833.86,48964.89
Focused,5614.15,6173.63,3725.60,14013.90,45381.31
Focused,4732.69,3095.63,5244.76,12568.69,41931.84
Focused,9354.44,10278.60,9442.91,12958.69,50628.91
Focused,4714.02,9684.72,7118.83,15710.65,56596.10
Focused,5492.47,4044.64,3443.01,10751.40,39120.49
Focused,18954.16,23672.05,13325.08,22210.51,49277.22
Focused,13631.09,6181.81,8004.78,17208.06,60450.02
Focused,11071.76,8619.06,4730.35,12476.47,51337.11
Focused,3908.53,5825.11,5661.09,12717.75,52941.76
Focused,13081.01,17281.63,13394.40,11991.10,57885.65
Focused,5210.32,5270.41,7103.11,14689.10,56517.58
Focused,9116.16,12543.71,8729.48,22155.14,80296.26
Focused,10633.01,4674.90,4585.84,13620.19,56299.65
Focused,5685.86,6327.64,5017.67,13317.86,50129.00
Focused,1722.63,2150.96,4586.84,11036.59,53307.66
Focused,5307.92,7375.15,5795.57,11999.42,48513.38
Focused,3417.93,3802.00,7607.41,13844.11,54437.20
Focused,6682.73,10608.85,4847.15,11984.28,41433.96
Focused,4902.09,5874.10,4161.06,15997.42,48483.05
Focused,11508.85,9267.40,4019.78,13052.45,64199.33
Focused,4429.73,2871.95,5501.18,12861.86,52801.16
Focused,3565.88,5347.42,4757.20,11982.85,49638.50
Focused,4489.95,5917.04,3316.72,15488.07,52154.13
Focused,4122.63,6789.75,7205.17,16886.34,51246.15
Focused,7532.79,5274.72,6168.40,10190.07,52465.46
Focused,3842.62,2816.67,8421.20,14534.64,54627.65
Focused,4138.48,5893.68,7851.67,12580.18,50282.33
Focused,848.78,7202.37,7234.66,14080.00,42900.79
Focused,3235.38,3185.21,5023.59,13776.54,52032.32
Focused,4785.05,6814.48,3333.19,14034.83,52886.50
Focused,4391.95,6245.39,5841.24,14541.77,49141.85
Focused,7150.49,8232.31,4647.54,12710.41,58872.48
Focused,3357.85,5128.95,3466.21,10093.10,54669.78
Focused,3519.69,3165.58,4974.42,11245.58,54700.44
Focused,7003.16,8343.60,5569.06,11601.97,56122.30
Focused,4640.13,9363.30,8265.24,19837.87,57462.70
Focused,4417.46,5163.20,5393.59,13628.98,53397.89
Focused,6617.87,11117.80,5863.02,13627.98,55523.44
Focused,5523.12,6138.84,3326.23,12556.89,57450.93
Focused,2363.59,5277.00,5527.30,13737.60,63804.88
Focused,4644.33,7564.85,5549.05,14394.33,58901.77
Focused,5741.90,7717.81,6108.55,17361.26,58211.21
Focused,9673.09,2981.37,4913.66,13189.68,47060.30
Focused,6750.73,5547.55,4256.21,17238.50,50308.88
Focused,3502.69,7887.05,4510.36,12648.31,47682.79
Focused,10162.85,19933.79,25819.15,29070.83,55120.61
Focused,7728.65,5049.53,6136.61,11300.80,65081.91
Focused,7529.90,3821.66,4749.30,15018.02,42480.29
Focused,5839.93,4924.82,5495.00,14910.41,45673.06
Focused,3525.30,9425.93,7888.06,15448.17,38135.04
Focused,5906.46,6578.89,3875.42,14097.07,47959.31
Focused,4876.97,4669.12,5017.59,15745.57,56773.04
Focused,5635.37,6610.79,7749.57,13970.68,56313.05
Focused,3855.99,6513.67,2747.78,12050.09,61350.46
Focused,2229.80,4840.65,4728.55,12522.36,49831.38
Focused,8518.14,6897.07,7652.37,14538.79,43868.05
Focused,4730.00,9247.65,4837.85,10608.23,49077.83
Focused,8294.58,8009.73,7167.74,13294.11,51309.51
Focused,11566.82,14046.76,7511.93,13084.40,49678.73
Focused,6992.98,6533.00,6433.02,11222.05,44522.84
Focused,5751.24,16370.75,6008.17,19759.72,59539.32
Focused,3791.08,7717.45,4285.53,15640.69,40897.60
Focused,5805.73,11045.63,6548.25,11430.27,54190.17
Focused,4145.58,5482.84,5603.48,11982.79,47253.98
Focused,7729.79,15754.43,7377.00,21646.51,53552.45
Focused,7660.11,7821.86,8893.65,17362.02,52973.15
Focused,5425.36,4978.33,2310.34,12677.55,41505.79
Focused,5414.44,7128.99,4385.84,15966.54,48493.08
Focused,15859.87,19099.03,10238.99,11864.36,50457.20
Focused,4426.33,6474.65,5322.33,16914.38,43926.36
Focused,8999.76,20601.04,15527.93,37941.92,105042.04
Focused,8720.13,11036.38,8093.65,21603.69,62034.12
Focused,4463.14,4416.45,5267.76,13699.18,62214.54
Focused,7855.91,6785.30,11182.80,20049.65,80448.22
Focused,3608.35,2875.61,4264.04,16893.52,77202.98
Focused,5973.13,4752.39,7193.15,21772.49,88655.19
Focused,5368.55,5627.04,8095.79,13447.89,105557.01
Focused,4573.39,7689.83,5145.79,16289.12,84138.40
Focused,2736.26,4734.47,4095.13,12140.04,66842.54
Focused,6046.26,8552.83,5047.98,13999.10,72967.17
Focused,6393.44,5008.78,6282.94,18571.70,58205.05
Focused,7587.11,6778.26,6759.83,13957.17,60358.48
Focused,3180.57,4180.88,6473.58,17693.74,67803.98
Focused,5700.20,6620.76,5584.64,13159.10,73001.80
Focused,4651.19,6233.26,3410.63,11046.05,65892.07
Focused,4391.09,3585.35,4614.87,12024.31,65004.13
Focused,8674.06,4018.22,6992.11,16487.10,53500.34
Focused,19695.06,10003.14,5677.85,11811.78,53384.61
Focused,2372.64,4230.61,4809.42,11452.60,53983.07
Focused,4541.58,5029.77,6499.53,12994.68,51348.90
Focused,6614.04,6029.88,3819.31,10444.09,45995.84
Focused,10558.93,6054.75,6903.88,13057.58,61482.93
Focused,12374.77,8281.37,5463.18,18493.59,57502.29
Focused,5909.99,5303.70,7524.75,10924.63,56812.71
Focused,11482.53,13794.34,12018.02,34290.20,136318.69
Focused,5676.39,5705.10,5058.74,17391.78,75721.35
Focused,5140.35,6014.33,6092.76,12695.36,72550.42
Focused,9276.55,9321.05,4844.89,11612.16,67791.98
Focused,4736.08,3899.83,8103.53,15460.61,58735.58
Focused,22625.90,16855.22,9420.57,21554.65,70379.04
Focused,13952.75,5549.92,7265.21,22938.95,59049.25
Focused,8282.42,7008.79,6291.52,21816.64,68447.54
Focused,110811.05,85256.43,28959.30,53059.04,291755.72
Focused,114951.35,82653.13,30006.60,34163.00,30592.02
Focused,943.62,1050.45,643.46,1480.54,8875.57
Focused,17008.10,19007.82,8878.07,25952.96,86928.26
Focused,50916.60,45570.95,25090.28,68141.22,126716.72
Focused,0.00,0.00,0.00,0.00,0.00
Focused,98961.09,127585.08,130163.45,275691.38,267295.78
Focused,59239.42,113101.60,80256.57,50194.18,86119.48
Focused,110370.17,144199.67,144070.37,237932.95,239213.39
Focused,197684.96,147993.90,75757.84,138962.22,162956.99
Focused,16893.69,10239.82,8479.99,23301.61,61995.86
Focused,24809.15,20916.04,6524.41,25827.12,63148.33
Focused,9978.10,14856.99,10138.74,21887.34,42699.88
Focused,9327.40,21073.74,27600.62,55877.78,94384.67
Focused,69821.85,35468.47,20125.45,33497.81,55592.05
Focused,57965.31,28587.90,21249.37,22063.89,55231.80
Focused,5436.16,23395.26,26380.51,34415.42,41350.87
Focused,29854.66,25249.29,34566.45,34808.64,57617.31
Focused,11219.05,22788.52,17469.76,34494.46,49064.97
Focused,13049.40,17790.54,8215.96,17182.88,48837.39
Focused,15181.77,18024.37,31030.54,39403.49,53339.14
Focused,8721.45,9355.87,8454.98,16324.32,47461.98
Focused,6422.63,17430.05,7463.81,14970.67,45183.75
Focused,6201.89,16040.35,13232.85,25484.57,59313.76
Focused,11644.17,17467.17,9024.94,15240.27,51770.62
Focused,10152.89,17956.79,18090.18,30047.63,54872.76
Focused,8213.45,10498.16,10028.15,17338.20,49557.03
Focused,4170.61,11245.47,9553.22,14670.06,48306.74
Focused,10316.63,8567.36,7113.66,16305.20,54184.89
Focused,8470.54,10959.04,8700.82,14894.48,47447.53
Focused,10925.63,8732.92,6037.76,14132.59,59261.08
Focused,3135.81,5524.47,7146.18,18284.65,44945.98
Focused,4069.15,10901.12,7466.49,16687.98,58637.31
Focused,17661.97,11016.97,10925.36,25190.20,63621.94
Focused,4768.39,11918.90,6578.02,15486.55,46365.45
Focused,14510.75,7998.03,8618.57,16389.43,59832.37
Focused,7321.39,19447.02,6420.81,14823.20,65947.37
Focused,11164.34,15351.45,11881.20,18174.95,59832.74
Focused,3464.54,4460.20,5666.10,15662.61,55565.99
Focused,15336.21,11665.38,7712.84,20310.68,62216.99
Focused,11388.45,9992.87,9034.81,26149.60,68354.38
Focused,17277.37,10961.35,10423.72,22740.19,72737.58
Focused,3101.60,10217.78,7524.27,24221.70,83502.85
Focused,11399.71,10842.67,12120.03,25772.75,91590.85
Focused,4693.24,11146.19,7855.36,22339.98,76612.42
Focused,12360.32,15403.68,18628.19,19078.39,81765.78
Focused,11829.64,10011.96,15322.32,21846.96,72022.38
Focused,14546.86,29762.86,18104.90,32395.14,86095.98
Focused,14099.60,25987.74,14273.27,28465.21,69407.16
Focused,14097.96,15739.11,14179.21,28534.03,63616.49
Focused,2962.22,9724.75,14344.08,29588.74,67329.10
Focused,3479.69,5947.96,9819.32,22017.32,74457.40
Focused,5868.29,5273.07,5215.66,21908.43,60106.80
Focused,5421.95,6421.07,8875.49,16549.83,64981.52
Focused,14258.92,19053.68,9388.52,26540.40,69415.87
Focused,8832.71,10333.40,12473.79,20162.67,73490.48
Focused,3215.26,11049.89,4592.32,14745.07,67183.09
Focused,6398.39,9690.00,12614.68,21445.20,64442.78
Focused,8635.91,16362.28,5370.06,19843.97,59739.24
Focused,30241.88,18456.88,18410.47,32455.46,69018.63
Focused,8523.00,15029.85,13217.75,15348.24,68526.09
Focused,5014.86,8094.22,5647.84,19910.20,69556.20
Focused,3625.47,7328.41,11076.16,22122.81,77629.85
Focused,7602.23,10242.94,14419.46,17827.30,66601.49
Focused,5655.17,7820.22,9635.54,23698.66,89778.70
Focused,4118.51,9108.44,11664.98,17625.11,76048.55
Focused,12459.83,23651.40,26761.02,37630.48,69401.63
Focused,14821.76,24030.42,20096.52,30623.90,72962.16
Focused,18021.51,14790.53,14728.93,25345.76,67455.45
Focused,9301.14,12749.98,5735.00,14582.60,64285.69
Focused,5946.01,6023.96,6458.22,17025.54,65045.39
Focused,7608.37,12925.98,9618.06,24331.51,69765.85
Focused,6152.93,13399.09,17176.53,21302.15,60098.79
Focused,3607.53,11084.35,8120.48,16727.74,58848.18
Focused,7180.99,10657.26,6042.25,30597.95,63776.00
Focused,5535.97,8509.44,9474.23,21777.98,54588.91
Focused,3797.07,13330.76,5823.95,16206.20,69409.31
Focused,7765.76,14878.74,7929.06,24994.87,79190.79
Focused,3060.62,6824.51,13513.05,19005.36,63422.34
Focused,7261.44,6130.41,5648.16,22501.70,61158.63
Focused,8212.42,11055.10,8727.56,24313.47,77008.57
Focused,7880.93,9804.07,8147.42,15217.85,58717.79
Focused,10951.87,13728.47,7322.42,15420.48,64146.38
Focused,16922.83,19813.86,23640.61,32701.87,95251.11
Focused,4959.26,4192.00,7928.17,17848.29,56254.65
Focused,4015.22,10795.55,11618.43,15893.98,60207.88
Focused,3595.27,6115.73,7166.36,12123.92,54518.08
Focused,5130.35,7959.49,5635.10,16736.05,55748.83
